varname,LABEL,file,MEMNAME,picsure_type
SWELL,,clinical_form25.csv,FORM25,continuous
PSYCH,,clinical_form25.csv,FORM25,continuous
MUSKEL,,clinical_form25.csv,FORM25,continuous
RAND_ID,,clinical_form30.csv,FORM30,categorical
FORM,,clinical_form30.csv,FORM30,continuous
REV,,clinical_form30.csv,FORM30,continuous
VISIT,,clinical_form30.csv,FORM30,categorical
VIS,,clinical_form30.csv,FORM30,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form30.csv,FORM30,continuous
CONFIRM,,clinical_form30.csv,FORM30,categorical
F30_STOP,,clinical_form30.csv,FORM30,categorical
RX_DOSE,,clinical_form30.csv,FORM30,continuous
CAPS_500,,clinical_form30.csv,FORM30,continuous
CAPS_200,,clinical_form30.csv,FORM30,continuous
LOT_500,,clinical_form30.csv,FORM30,continuous
LOT_200,,clinical_form30.csv,FORM30,continuous
RX_500,,clinical_form30.csv,FORM30,continuous
RX_200,,clinical_form30.csv,FORM30,continuous
RX_DT,Rx Date (days since enrollment),clinical_form30.csv,FORM30,continuous
RPH,,clinical_form30.csv,FORM30,continuous
RAND_ID,,clinical_form31.csv,FORM31,categorical
FORM,,clinical_form31.csv,FORM31,continuous
REV,,clinical_form31.csv,FORM31,continuous
VISIT,,clinical_form31.csv,FORM31,categorical
VIS,,clinical_form31.csv,FORM31,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form31.csv,FORM31,continuous
S_RCV_DT,s_rcv_dt (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_1,,clinical_form31.csv,FORM31,continuous
RXRCV_1,,clinical_form31.csv,FORM31,continuous
RXDSP_1,,clinical_form31.csv,FORM31,continuous
RXDST_1,,clinical_form31.csv,FORM31,continuous
RXDT_1,rxdt_1 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_2,,clinical_form31.csv,FORM31,continuous
RXRCV_2,,clinical_form31.csv,FORM31,continuous
RXDSP_2,,clinical_form31.csv,FORM31,continuous
RXDST_2,,clinical_form31.csv,FORM31,continuous
RXDT_2,rxdt_2 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_3,,clinical_form31.csv,FORM31,continuous
RXRCV_3,,clinical_form31.csv,FORM31,continuous
RXDSP_3,,clinical_form31.csv,FORM31,continuous
RXDST_3,,clinical_form31.csv,FORM31,continuous
RXDT_3,rxdt_3 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_4,,clinical_form31.csv,FORM31,continuous
RXRCV_4,,clinical_form31.csv,FORM31,continuous
RXDSP_4,,clinical_form31.csv,FORM31,continuous
RXDST_4,,clinical_form31.csv,FORM31,continuous
RXDT_4,rxdt_4 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_5,,clinical_form31.csv,FORM31,continuous
RXRCV_5,,clinical_form31.csv,FORM31,continuous
RXDSP_5,,clinical_form31.csv,FORM31,continuous
RXDST_5,,clinical_form31.csv,FORM31,continuous
RXDT_5,rxdt_5 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_6,,clinical_form31.csv,FORM31,continuous
RXRCV_6,,clinical_form31.csv,FORM31,continuous
RXDSP_6,,clinical_form31.csv,FORM31,continuous
RXDST_6,,clinical_form31.csv,FORM31,continuous
RXDT_6,rxdt_6 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_7,,clinical_form31.csv,FORM31,continuous
RXRCV_7,,clinical_form31.csv,FORM31,continuous
RXDSP_7,,clinical_form31.csv,FORM31,continuous
RXDST_7,,clinical_form31.csv,FORM31,continuous
RXDT_7,rxdt_7 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_8,,clinical_form31.csv,FORM31,continuous
RXRCV_8,,clinical_form31.csv,FORM31,continuous
RXDSP_8,,clinical_form31.csv,FORM31,continuous
RXDST_8,,clinical_form31.csv,FORM31,continuous
RXDT_8,rxdt_8 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_9,,clinical_form31.csv,FORM31,continuous
RXRCV_9,,clinical_form31.csv,FORM31,continuous
RXDSP_9,,clinical_form31.csv,FORM31,continuous
RXDST_9,,clinical_form31.csv,FORM31,continuous
RXDT_9,rxdt_9 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_10,,clinical_form31.csv,FORM31,continuous
RXRCV_10,,clinical_form31.csv,FORM31,continuous
RXDSP_10,,clinical_form31.csv,FORM31,continuous
RXDST_10,,clinical_form31.csv,FORM31,continuous
RXDT_10,rxdt_10 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_11,,clinical_form31.csv,FORM31,continuous
RXRCV_11,,clinical_form31.csv,FORM31,continuous
RXDSP_11,,clinical_form31.csv,FORM31,continuous
RXDST_11,,clinical_form31.csv,FORM31,continuous
RXDT_11,rxdt_11 (days since enrollment),clinical_form31.csv,FORM31,continuous
RXNO_12,,clinical_form31.csv,FORM31,continuous
RXRCV_12,,clinical_form31.csv,FORM31,continuous
RXDSP_12,,clinical_form31.csv,FORM31,continuous
RXDST_12,,clinical_form31.csv,FORM31,continuous
RXDT_12,rxdt_12 (days since enrollment),clinical_form31.csv,FORM31,continuous
DESTROY,,clinical_form31.csv,FORM31,continuous
RAND_ID,,clinical_form32.csv,FORM32,categorical
FORM,,clinical_form32.csv,FORM32,continuous
REV,,clinical_form32.csv,FORM32,continuous
VISIT,,clinical_form32.csv,FORM32,categorical
VIS,,clinical_form32.csv,FORM32,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form32.csv,FORM32,continuous
VIS_HR,,clinical_form32.csv,FORM32,continuous
VIS_MIN,,clinical_form32.csv,FORM32,continuous
STOP_BY,,clinical_form32.csv,FORM32,categorical
BTOX_STP,,clinical_form32.csv,FORM32,categorical
PLBO_STP,,clinical_form32.csv,FORM32,categorical
ADV_STP,,clinical_form32.csv,FORM32,categorical
GI_STP,,clinical_form32.csv,FORM32,categorical
SKIN_STP,,clinical_form32.csv,FORM32,categorical
HAIR_STP,,clinical_form32.csv,FORM32,categorical
ALT_STP,,clinical_form32.csv,FORM32,categorical
CREA_STP,,clinical_form32.csv,FORM32,categorical
OTH_STP,,clinical_form32.csv,FORM32,categorical
OTH_RMK1,,clinical_form32.csv,FORM32,categorical
UNBL_STP,,clinical_form32.csv,FORM32,categorical
PREG_STP,,clinical_form32.csv,FORM32,categorical
MISS_STP,,clinical_form32.csv,FORM32,categorical
OTHR_STP,,clinical_form32.csv,FORM32,categorical
OTH_RMK2,,clinical_form32.csv,FORM32,categorical
RAND_ID,,clinical_form33.csv,FORM33,categorical
FORM,,clinical_form33.csv,FORM33,continuous
REV,,clinical_form33.csv,FORM33,continuous
VISIT,,clinical_form33.csv,FORM33,categorical
VIS,,clinical_form33.csv,FORM33,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form33.csv,FORM33,continuous
VIS_HR,,clinical_form33.csv,FORM33,continuous
VIS_MIN,,clinical_form33.csv,FORM33,continuous
STOP_F33,,clinical_form33.csv,FORM33,categorical
ASST_CON,,clinical_form33.csv,FORM33,categorical
RAND_ID,,clinical_form34.csv,FORM34,categorical
FORM,,clinical_form34.csv,FORM34,continuous
REV,,clinical_form34.csv,FORM34,continuous
VISIT,,clinical_form34.csv,FORM34,categorical
VIS,,clinical_form34.csv,FORM34,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form34.csv,FORM34,continuous
VIS_HR,,clinical_form34.csv,FORM34,continuous
VIS_MIN,,clinical_form34.csv,FORM34,continuous
CO_CONT,,clinical_form34.csv,FORM34,categorical
CL_CONT,,clinical_form34.csv,FORM34,categorical
CONT_DT,Continuation Date (days since enrollment),clinical_form34.csv,FORM34,categorical
CONT_HR,,clinical_form34.csv,FORM34,continuous
CONT_MIN,,clinical_form34.csv,FORM34,continuous
AGRE_STP,,clinical_form34.csv,FORM34,categorical
AGRE_MED,,clinical_form34.csv,FORM34,categorical
RAND_ID,,clinical_form35.csv,FORM35,categorical
FORM,,clinical_form35.csv,FORM35,continuous
REV,,clinical_form35.csv,FORM35,continuous
VISIT,,clinical_form35.csv,FORM35,categorical
VIS,,clinical_form35.csv,FORM35,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form35.csv,FORM35,continuous
RSTRT_BY,,clinical_form35.csv,FORM35,continuous
NEW_DOSE,,clinical_form35.csv,FORM35,continuous
RAND_ID,,clinical_form36.csv,FORM36,categorical
FORM,,clinical_form36.csv,FORM36,continuous
REV,,clinical_form36.csv,FORM36,continuous
VISIT,,clinical_form36.csv,FORM36,categorical
VIS_DT,Visit Date (days since enrollment),clinical_form36.csv,FORM36,continuous
RAND_ID,,clinical_form37.csv,FORM37,categorical
FORM,,clinical_form37.csv,FORM37,continuous
REV,,clinical_form37.csv,FORM37,continuous
VISIT,,clinical_form37.csv,FORM37,categorical
VIS,,clinical_form37.csv,FORM37,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form37.csv,FORM37,continuous
CMP_CERT,,clinical_form37.csv,FORM37,continuous
CMP_SIGN,,clinical_form37.csv,FORM37,continuous
AGRE_RES,,clinical_form37.csv,FORM37,continuous
CO_CERT,,clinical_form37.csv,FORM37,continuous
CO_SIGN,,clinical_form37.csv,FORM37,continuous
RAND_ID,,clinical_form39.csv,FORM39,categorical
FORM,,clinical_form39.csv,FORM39,continuous
REV,,clinical_form39.csv,FORM39,continuous
VISIT,,clinical_form39.csv,FORM39,categorical
VIS,,clinical_form39.csv,FORM39,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form39.csv,FORM39,continuous
FUTYPE,,clinical_form39.csv,FORM39,continuous
CONT_N,,clinical_form39.csv,FORM39,continuous
CONT,,clinical_form39.csv,FORM39,categorical
CON_PT,F39/0/5A1 Patient,clinical_form39.csv,FORM39,continuous
CON_FM,F39/0/5A2 Family,clinical_form39.csv,FORM39,continuous
CON_OT,F39/0/5A3 Other,clinical_form39.csv,FORM39,continuous
WHO,F39/0/5A3,clinical_form39.csv,FORM39,categorical
PATHOS,F39/1/5B1 Hospitalized,clinical_form39.csv,FORM39,categorical
NOANS,F39/1/5B2 No answer,clinical_form39.csv,FORM39,categorical
WRTEL,F39/1/5B3 Wrongtelephone,clinical_form39.csv,FORM39,categorical
LOCUNK,F39/1/5B4 Whereaboutsunknown,clinical_form39.csv,FORM39,categorical
RELOC,F39/1/5B5 Patientrelocated,clinical_form39.csv,FORM39,categorical
TELDIS,F39/1/5B6 Telephonedisconnected,clinical_form39.csv,FORM39,categorical
NOTRES,F39/1/5B7 Not primaryresidence,clinical_form39.csv,FORM39,categorical
REAUNK,F39/1/5B8 Reasonunknown,clinical_form39.csv,FORM39,categorical
REAOTH,F39/1/5B9 Other reason,clinical_form39.csv,FORM39,categorical
VIS_39,F39/0/6   Medicalcontact,clinical_form39.csv,FORM39,categorical
VISDT1,visdt1 (days since enrollment),clinical_form39.csv,FORM39,continuous
VISDT2,visdt2 (days since enrollment),clinical_form39.csv,FORM39,continuous
VISDT3,visdt3 (days since enrollment),clinical_form39.csv,FORM39,continuous
VISDT4,visdt4 (days since enrollment),clinical_form39.csv,FORM39,continuous
VISDT5,visdt5 (days since enrollment),clinical_form39.csv,FORM39,continuous
C1,,clinical_form39.csv,FORM39,continuous
C4,,clinical_form39.csv,FORM39,continuous
C5,,clinical_form39.csv,FORM39,continuous
C9,,clinical_form39.csv,FORM39,continuous
RAND_ID,,clinical_form44.csv,FORM44,categorical
FORM,,clinical_form44.csv,FORM44,continuous
REV,,clinical_form44.csv,FORM44,continuous
CURCLIN,,clinical_form44.csv,FORM44,continuous
VISIT,,clinical_form44.csv,FORM44,categorical
VIS,,clinical_form44.csv,FORM44,continuous
PAIN_EVT,,clinical_form44.csv,FORM44,continuous
PAIN_NSC,,clinical_form44.csv,FORM44,continuous
PAIN_SC,,clinical_form44.csv,FORM44,continuous
CHEST_SY,,clinical_form44.csv,FORM44,continuous
HEPSEQ,,clinical_form44.csv,FORM44,continuous
HEMATUR,,clinical_form44.csv,FORM44,continuous
STROKE,,clinical_form44.csv,FORM44,continuous
FATAL,,clinical_form44.csv,FORM44,continuous
CRISIS,,clinical_form44.csv,FORM44,continuous
DIAG_A,,clinical_form44.csv,FORM44,categorical
DIAG_B,,clinical_form44.csv,FORM44,categorical
DIAG_C,,clinical_form44.csv,FORM44,categorical
UNCERT,,clinical_form44.csv,FORM44,continuous
ADD_INFO,,clinical_form44.csv,FORM44,continuous
COMP_DT,Completion Date (days since enrollment),clinical_form44.csv,FORM44,continuous
CODER44,,clinical_form44.csv,FORM44,categorical
PRESDATI,Presentation Date (days since enrollment + time),clinical_form44.csv,FORM44,continuous
RAND_ID,,clinical_form45.csv,FORM45,categorical
FORM,,clinical_form45.csv,FORM45,continuous
REV,,clinical_form45.csv,FORM45,continuous
VISIT,,clinical_form45.csv,FORM45,categorical
VIS_DT,Visit Date (days since enrollment,clinical_form45.csv,FORM45,continuous
DEATH,,clinical_form45.csv,FORM45,continuous
DTH_LOC,,clinical_form45.csv,FORM45,continuous
LOC_RMK,,clinical_form45.csv,FORM45,continuous
AUTOPSY,,clinical_form45.csv,FORM45,continuous
HOSP,,clinical_form45.csv,FORM45,continuous
MED_COND,,clinical_form45.csv,FORM45,continuous
VIS,,clinical_form45.csv,FORM45,continuous
RAND_ID,,clinical_form64.csv,FORM64,categorical
FORM,,clinical_form64.csv,FORM64,continuous
REV,,clinical_form64.csv,FORM64,continuous
F64_VIS,,clinical_form64.csv,FORM64,categorical
F64_DATE,F64_DATE (days since enrollment),clinical_form64.csv,FORM64,continuous
VISIT,,clinical_form64.csv,FORM64,categorical
F39MC_DT,F39MC_DT (days since enrollment),clinical_form64.csv,FORM64,continuous
MC_CODE,,clinical_form64.csv,FORM64,categorical
VIS,,clinical_form64.csv,FORM64,continuous
RANDCLIN,,clinical_form70.csv,FORM70,continuous
FORM,,clinical_form70.csv,FORM70,continuous
REV,,clinical_form70.csv,FORM70,continuous
EFFECTV,,clinical_form70.csv,FORM70,continuous
SAFE,,clinical_form70.csv,FORM70,continuous
RMK1,,clinical_form70.csv,FORM70,continuous
BENEFIT,,clinical_form70.csv,FORM70,continuous
RMK2,,clinical_form70.csv,FORM70,continuous
RAND_ID,,clinical_form73.csv,FORM73,categorical
RANDCLIN,,clinical_form73.csv,FORM73,continuous
CL_GUESS,,clinical_form73.csv,FORM73,continuous
DRUG,,clinical_form73.csv,FORM73,categorical
RAND_ID,,clinical_form74.csv,FORM74,categorical
AC_GUESS,,clinical_form74.csv,FORM74,continuous
DRUG,,clinical_form74.csv,FORM74,categorical
RAND_ID,,clinical_form75.csv,FORM75,categorical
FORM,,clinical_form75.csv,FORM75,continuous
REV,,clinical_form75.csv,FORM75,continuous
VISIT,,clinical_form75.csv,FORM75,categorical
VIS,,clinical_form75.csv,FORM75,continuous
VIS_DT,Visit Date (days since enrollment),clinical_form75.csv,FORM75,continuous
CLOSED,,clinical_form75.csv,FORM75,continuous
COMENT1,,clinical_form75.csv,FORM75,continuous
F75_F20,,clinical_form75.csv,FORM75,continuous
F75_F03,,clinical_form75.csv,FORM75,continuous
F75_F11,,clinical_form75.csv,FORM75,continuous
F75_F12,,clinical_form75.csv,FORM75,continuous
F75_F23,,clinical_form75.csv,FORM75,continuous
F75_F05,,clinical_form75.csv,FORM75,continuous
F75_RELS,,clinical_form75.csv,FORM75,continuous
F75_CONS,,clinical_form75.csv,FORM75,continuous
F75_REVU,,clinical_form75.csv,FORM75,continuous
COMENT2,,clinical_form75.csv,FORM75,continuous
COMENT3,,clinical_form75.csv,FORM75,continuous
PT_EFFI,,clinical_form75.csv,FORM75,continuous
PT_SAFE,,clinical_form75.csv,FORM75,continuous
PT_DRUG,,clinical_form75.csv,FORM75,continuous
COMENT4,,clinical_form75.csv,FORM75,continuous
PT_BENFT,,clinical_form75.csv,FORM75,continuous
COMENT5,,clinical_form75.csv,FORM75,continuous
SKIP,,clinical_form75.csv,FORM75,continuous
DRUG,,clinical_form75.csv,FORM75,categorical
RAND_ID,,clinical_lab.csv,LAB,categorical
VIS,Visit,clinical_lab.csv,LAB,continuous
VISIT,,clinical_lab.csv,LAB,categorical
CHEM_DT,Chem Date (days since enrollment),clinical_lab.csv,LAB,continuous
WBC,,clinical_lab.csv,LAB,continuous
RBC,,clinical_lab.csv,LAB,continuous
HGB,,clinical_lab.csv,LAB,continuous
PCV,,clinical_lab.csv,LAB,continuous
MCV,,clinical_lab.csv,LAB,continuous
MCH,,clinical_lab.csv,LAB,continuous
RDW,,clinical_lab.csv,LAB,continuous
PLATELET,,clinical_lab.csv,LAB,continuous
LYMPH_N,,clinical_lab.csv,LAB,continuous
RETIC_CT,,clinical_lab.csv,LAB,continuous
MYELO,,clinical_lab.csv,LAB,continuous
META,,clinical_lab.csv,LAB,continuous
BANDS,,clinical_lab.csv,LAB,continuous
POLYS,,clinical_lab.csv,LAB,continuous
MONOS,,clinical_lab.csv,LAB,continuous
LYMPHS,,clinical_lab.csv,LAB,continuous
BASOS,,clinical_lab.csv,LAB,continuous
EOS,,clinical_lab.csv,LAB,continuous
NRBC,,clinical_lab.csv,LAB,continuous
BLASTS,,clinical_lab.csv,LAB,continuous
YNG_UNID,,clinical_lab.csv,LAB,continuous
YNG_LYMP,,clinical_lab.csv,LAB,continuous
YNG_MONO,,clinical_lab.csv,LAB,continuous
PROMYELO,,clinical_lab.csv,LAB,continuous
UREA_NIT,,clinical_lab.csv,LAB,continuous
CREAT,,clinical_lab.csv,LAB,continuous
SUNCREAT,,clinical_lab.csv,LAB,continuous
CALCIUM,,clinical_lab.csv,LAB,continuous
PHOSPH,,clinical_lab.csv,LAB,continuous
TOT_BILI,,clinical_lab.csv,LAB,continuous
DIR_BILI,,clinical_lab.csv,LAB,continuous
URIC_A,,clinical_lab.csv,LAB,continuous
CHOLES,,clinical_lab.csv,LAB,continuous
TOT_PROT,,clinical_lab.csv,LAB,continuous
ALBUMIN,,clinical_lab.csv,LAB,continuous
AST,,clinical_lab.csv,LAB,continuous
ALT,,clinical_lab.csv,LAB,continuous
AST_ALT,,clinical_lab.csv,LAB,continuous
ALK_PHOS,,clinical_lab.csv,LAB,continuous
NEUT_CAL,,clinical_lab.csv,LAB,continuous
NEUTS,,clinical_lab.csv,LAB,continuous
FRETICS,F-retics (%),clinical_lab.csv,LAB,continuous
FHGB,Fetal Hb % (Alkali),clinical_lab.csv,LAB,continuous
FCELL,F-cells (%),clinical_lab.csv,LAB,continuous
MCHC,MCHC (g/dl),clinical_lab.csv,LAB,continuous
DENSE,Dense cells (%),clinical_lab.csv,LAB,continuous
HYDROXY,HU assay,clinical_lab.csv,LAB,categorical
FU_4WK,,clinical_lab.csv,LAB,continuous
FU_8WK,,clinical_lab.csv,LAB,continuous
WBC_BL,,clinical_lab.csv,LAB,continuous
HB_BL,,clinical_lab.csv,LAB,continuous
PLAT_BL,,clinical_lab.csv,LAB,continuous
CREAT_BL,,clinical_lab.csv,LAB,continuous
ALT_BL,,clinical_lab.csv,LAB,continuous
NEUT_BL,,clinical_lab.csv,LAB,continuous
RETIC_BL,,clinical_lab.csv,LAB,continuous
N_ALPHA,,clinical_lab.csv,LAB,continuous
BETA_1,,clinical_lab.csv,LAB,categorical
BETA_2,,clinical_lab.csv,LAB,categorical
DRUG,,clinical_lab.csv,LAB,continuous
RAND_ID,,clinical_lab_8wk.csv,LAB_8WK,categorical
VIS,Visit,clinical_lab_8wk.csv,LAB_8WK,continuous
EXP,Vis Exp?,clinical_lab_8wk.csv,LAB_8WK,continuous
FU_8WK,,clinical_lab_8wk.csv,LAB_8WK,continuous
DRUG,,clinical_lab_8wk.csv,LAB_8WK,categorical
WBC_,,clinical_lab_8wk.csv,LAB_8WK,continuous
RBC_,,clinical_lab_8wk.csv,LAB_8WK,continuous
HGB_,,clinical_lab_8wk.csv,LAB_8WK,continuous
PCV_,,clinical_lab_8wk.csv,LAB_8WK,continuous
MCV_,,clinical_lab_8wk.csv,LAB_8WK,continuous
MCH_,,clinical_lab_8wk.csv,LAB_8WK,continuous
RDW_,,clinical_lab_8wk.csv,LAB_8WK,continuous
PLAT_,,clinical_lab_8wk.csv,LAB_8WK,continuous
RETIC_,,clinical_lab_8wk.csv,LAB_8WK,continuous
MYELO_,,clinical_lab_8wk.csv,LAB_8WK,continuous
META_,,clinical_lab_8wk.csv,LAB_8WK,continuous
BANDS_,,clinical_lab_8wk.csv,LAB_8WK,continuous
POLYS_,,clinical_lab_8wk.csv,LAB_8WK,continuous
MONOS_,,clinical_lab_8wk.csv,LAB_8WK,continuous
LYMPHS_,,clinical_lab_8wk.csv,LAB_8WK,continuous
BASOS_,,clinical_lab_8wk.csv,LAB_8WK,continuous
EOS_,,clinical_lab_8wk.csv,LAB_8WK,continuous
NEUTS_,,clinical_lab_8wk.csv,LAB_8WK,continuous
NRBC_,,clinical_lab_8wk.csv,LAB_8WK,continuous
UREAN_,,clinical_lab_8wk.csv,LAB_8WK,continuous
CREAT_,,clinical_lab_8wk.csv,LAB_8WK,continuous
SUNCREA_,,clinical_lab_8wk.csv,LAB_8WK,continuous
CALCIUM_,,clinical_lab_8wk.csv,LAB_8WK,continuous
PHOSPH_,,clinical_lab_8wk.csv,LAB_8WK,continuous
T_BILI_,,clinical_lab_8wk.csv,LAB_8WK,continuous
D_BILI_,,clinical_lab_8wk.csv,LAB_8WK,continuous
URIC_A_,,clinical_lab_8wk.csv,LAB_8WK,continuous
CHOLES_,,clinical_lab_8wk.csv,LAB_8WK,continuous
T_PROT_,,clinical_lab_8wk.csv,LAB_8WK,continuous
ALBUMIN_,,clinical_lab_8wk.csv,LAB_8WK,continuous
AST_,,clinical_lab_8wk.csv,LAB_8WK,continuous
ALT_,,clinical_lab_8wk.csv,LAB_8WK,continuous
ALKPHOS_,,clinical_lab_8wk.csv,LAB_8WK,continuous
FRETICS_,,clinical_lab_8wk.csv,LAB_8WK,continuous
FHGB_,,clinical_lab_8wk.csv,LAB_8WK,continuous
FCELL_,,clinical_lab_8wk.csv,LAB_8WK,continuous
MCHC_,,clinical_lab_8wk.csv,LAB_8WK,continuous
DENSE_,,clinical_lab_8wk.csv,LAB_8WK,continuous
HYDROXY_,,clinical_lab_8wk.csv,LAB_8WK,continuous
NEUTCAL_,,clinical_lab_8wk.csv,LAB_8WK,continuous
RAND_ID,,clinical_msh.csv,MSH,categorical
DRUG,,clinical_msh.csv,MSH,categorical
CSSCD,,clinical_msh.csv,MSH,categorical
MODEL,,clinical_msh.csv,MSH,continuous
CLOSE_DT,Close Date (days since enrollment),clinical_msh.csv,MSH,continuous
CLOSSTAT,,clinical_msh.csv,MSH,categorical
STOPTYPE,,clinical_msh.csv,MSH,categorical
STOP_DT,Stop Date (days since enrollment),clinical_msh.csv,MSH,continuous
DEATH_DT,Death Date (days since enrollment),clinical_msh.csv,MSH,continuous
RSTRT_DT,Restart Date (days since enrollment),clinical_msh.csv,MSH,continuous
STOP_REA,,clinical_msh.csv,MSH,categorical
AGE_QV,Age at QV,clinical_msh.csv,MSH,continuous
N_CRIS01,,clinical_msh.csv,MSH,continuous
CONSENT,,clinical_msh.csv,MSH,categorical
RACE,Ethnicity,clinical_msh.csv,MSH,categorical
GENDER,Gender,clinical_msh.csv,MSH,categorical
N_ALPHA,,clinical_msh.csv,MSH,continuous
ENRLLATE,,clinical_msh.csv,MSH,continuous
ADHRX_ID,,clinical_msh.csv,MSH,continuous
PFUP_EOS,,clinical_msh.csv,MSH,continuous
P_POS,,clinical_msh.csv,MSH,continuous
HB_PATRN,,clinical_msh.csv,MSH,categorical
RTOXFV,,clinical_msh.csv,MSH,continuous
BETABOTH,,clinical_msh.csv,MSH,categorical
X_LINK,,clinical_msh.csv,MSH,continuous
RTOX_N,,clinical_msh.csv,MSH,continuous
C,,clinical_msh.csv,MSH,continuous
BETA_1,,clinical_msh.csv,MSH,categorical
BETA_2,,clinical_msh.csv,MSH,categorical
LEXPVIS,,clinical_msh.csv,MSH,continuous
LCOMPVIS,,clinical_msh.csv,MSH,continuous
MTD,,clinical_msh.csv,MSH,continuous
MTD_FV,,clinical_msh.csv,MSH,continuous
FVFSTMTD,,clinical_msh.csv,MSH,continuous
LASTDOSE,,clinical_msh.csv,MSH,continuous
TOPRANK,,clinical_msh.csv,MSH,continuous
YRS_EVT,,clinical_msh.csv,MSH,continuous
YRS_FUP,,clinical_msh.csv,MSH,continuous
N_CRISES,,clinical_msh.csv,MSH,continuous
CRATE_VW,,clinical_msh.csv,MSH,continuous
CRISRATE,AVOC/year < 2 yrs,clinical_msh.csv,MSH,continuous
RANK,RANK FOR VARIABLE CRATE_VW,clinical_msh.csv,MSH,continuous
CR1,,clinical_msh.csv,MSH,continuous
CR1_MOS,,clinical_msh.csv,MSH,continuous
UCR2,,clinical_msh.csv,MSH,continuous
UCR2_MOS,,clinical_msh.csv,MSH,continuous
UCR3,,clinical_msh.csv,MSH,continuous
UCR3_MOS,,clinical_msh.csv,MSH,continuous
COHORT,,clinical_msh.csv,MSH,continuous
RAND_ID,,clinical_rx.csv,RX,categorical
COURSE,Course of study treatment,clinical_rx.csv,RX,continuous
START_DT,Start Date (days since enrollment),clinical_rx.csv,RX,continuous
WEEKS,Number of weeks in course,clinical_rx.csv,RX,continuous
WEIGHT,Weight used to calculate dosage,clinical_rx.csv,RX,continuous
TDOSE_R,Total dosage recommended,clinical_rx.csv,RX,continuous
TDOSE_A,Total dosage actually administered,clinical_rx.csv,RX,continuous
RDOSE_R,Dosage rate recommended,clinical_rx.csv,RX,continuous
RDOSE_A,Dosage rate actually administered,clinical_rx.csv,RX,continuous
NUM200,Number of 200 mg capsules/day,clinical_rx.csv,RX,continuous
NUM500,Number of 500 mg capsules/day,clinical_rx.csv,RX,continuous
ACCEPT,Did TDC accept recomendation,clinical_rx.csv,RX,continuous
RX_200,RX number-200 mg caps,clinical_rx.csv,RX,continuous
RX_500,RX number-500 mg caps,clinical_rx.csv,RX,continuous
TX_VIS,Visit RX to start,clinical_rx.csv,RX,continuous
RAND_ID,,clinical_scores.csv,SCORES,categorical
VIS,,clinical_scores.csv,SCORES,continuous
IN_PAT,,clinical_scores.csv,SCORES,continuous
RCVD_DT,Recieved Date (days since enrollment),clinical_scores.csv,SCORES,continuous
PRESDATI,Date of Presentation (days since enrollment + time),clinical_scores.csv,SCORES,continuous
DURATION,,clinical_scores.csv,SCORES,categorical
F25_COMP,Form 25 attachments,clinical_scores.csv,SCORES,categorical
STATUS,Status of case,clinical_scores.csv,SCORES,categorical
F25,,clinical_scores.csv,SCORES,continuous
CRC,,clinical_scores.csv,SCORES,continuous
F44,,clinical_scores.csv,SCORES,continuous
CRISIS25,,clinical_scores.csv,SCORES,continuous
N_CODERS,,clinical_scores.csv,SCORES,continuous
S_SCPAIN,,clinical_scores.csv,SCORES,continuous
S_NSPAIN,,clinical_scores.csv,SCORES,continuous
S_CHEST,,clinical_scores.csv,SCORES,continuous
S_HEMAT,,clinical_scores.csv,SCORES,continuous
S_HEPSEQ,,clinical_scores.csv,SCORES,continuous
S_STROKE,,clinical_scores.csv,SCORES,continuous
S_CRISIS,,clinical_scores.csv,SCORES,continuous
AVOC,Final CRC classifcation,clinical_scores.csv,SCORES,categorical
AVOC24HR,,clinical_scores.csv,SCORES,continuous
RAND_ID,,clinical_visits.csv,VISITS,categorical
VISIT,,clinical_visits.csv,VISITS,categorical
VIS_DT,Visit Date (days since enrollment),clinical_visits.csv,VISITS,continuous
VIS,Visit,clinical_visits.csv,VISITS,continuous
EXP,Vis Exp?,clinical_visits.csv,VISITS,continuous
EXP_DT,Exp Date (days since enrollment),clinical_visits.csv,VISITS,continuous
HEMA_CMP,,clinical_visits.csv,VISITS,categorical
CHEM_CMP,,clinical_visits.csv,VISITS,categorical
STOPSTAT,,clinical_visits.csv,VISITS,categorical
